Product_ID,Product_Title,Merchant_ID,Cluster_ID,Cluster_Label,Category_ID,class
16907,intel_xeon_e5_2697av4_2.6_ghz_16_kern_32_threads_40_mb_cache_speicher_lga2011_v3_socket_oem_cm8066002645900,36,6919,Intel_Xeon_E5-2697A_v4_2.6GHz_Tray,2615,CPUs
16908,intel_xeon_e5_2695v4_2.1_ghz_18_core_36_threads_45_mb_cache_speicher_fclga2011_v3_socket_oem_cm8066002023801,36,6920,Intel_Xeon_E5-2695_v4_2.1GHz_Tray,2615,CPUs
16909,intel_bx80662i56402p_core_i5_6402p_2.8_ghz_lga1151_socket_solid_state_drive_blue,17,6921,Intel_Core_i5-6402P_2.8GHz__Box,2615,CPUs
16910,2_power_2p_n156b3_l0brev.c1_notebook_spare_part_display,45,6922,AMD_A10-7860K_3.6GHz__Box,2615,CPUs
16911,amd_a4_7300_hd_8470d_100w_fm2_1mb_4000,3,6923,AMD_A4-7300_3.8GHz__Box,2615,CPUs
16912,datalogic_powerscan_pbt9500_handheld_1d/2d_photo_diode_black_yellow,45,6923,AMD_A4-7300_3.8GHz__Box,2615,CPUs
16913,intel_xeon_e5_2440v2_cpu_1.9ghz_8_core_16_threads_20mb_cache_lga1356_socket_box,17,6925,Intel_Xeon_E5-2440V2_1.9GHz_Box,2615,CPUs
16914,intel_core_i5_i5_6400_quad_core_4_core_2.70_ghz_processor,79,6926,Intel_Core_i5-6400_3.30GHz_Tray,2615,CPUs
16915,intel_core_i5_i5_6500_quad_core_4_core_3.20_ghz_processor,79,6927,Intel_Core_i5-6500_3.2GHz__Tray,2615,CPUs
16916,intel_core_i5_i5_6600_quad_core_4_core_3.30_ghz_processor,79,6928,Intel_Core_i5-6600_3.3GHz__Tray,2615,CPUs
16917,intel_xeon_e5506_processor_2.13_ghz_box_4_mb_l2,64,6929,Intel_Xeon_E5506_2.13GHz__Box,2615,CPUs
16918,intel_core_i3_4170_3.7_ghz_2_cores_4_threads_3_mb_cache_lga1150_socket_oem,178,6930,Intel_Core_i3-4170_3.7GHz_Tray,2615,CPUs
16919,intel_core_i7_5775c_processor_6m_cache_up_to_3.70_ghz,121,6931,Intel_Core_i7-5775C_3.30GHz__Box,2615,CPUs
16920,intel_pentium_g3260_3.3_ghz_2_cores_2_threads_3_mb_cache_lga1150_socket_box,178,6932,Intel_Pentium_G3260_3.3GHz__Box,2615,CPUs
16921,intel_core_i7_4790k_4_ghz_4_cores_8_threads_8_mb_cache_lga1150_socket_box,178,6933,Intel_Core_i7-4790K_4GHz__Box,2615,CPUs
16922,intel_xeon_e5_2640_2.6_ghz_8_core_16_threads_20_mb_cache_speicher_lga2011_v3_socket_cm8064401830901,36,6934,Intel_Xeon_E5-2640_v3_2.6GHz_Tray,2615,CPUs
16923,intel_xeon_processor_e5_2690_v3_30m_cache_2.60_ghz_2.6ghz_30mb_l3,64,6935,Intel_Xeon_E5-2690_v3_2.6GHz_Tray,2615,CPUs
16924,intel_xeon_e5_2690v3_2.6_ghz_12_kern_24_threads_30_mb_cache_speicher_lga2011_v3_socket_oem_cm8064401439416,36,6935,Intel_Xeon_E5-2690_v3_2.6GHz_Tray,2615,CPUs
16925,intel_core_i7_5820k_3.3_ghz_6_core_12_threads_15_mb_cache_lga2011_v3_socket_oem,178,6936,Intel_Core_i7-5820K_3.3GHz_Tray,2615,CPUs
16926,amd_a8_7600_kaveri_quad_core_3.1ghz_socket_fm2_65w_processor_radeon_r7_series_ad7600ybjabox,121,6937,AMD_A8-7600_3.1GHz__Box,2615,CPUs
16927,amd_a10_7800_3.5ghz_socket_fm2_4mb_l2_cache_retail_boxed_processor_ad7800ybjabox,121,6938,AMD_A10-7800_3.5GHz__Box,2615,CPUs
16928,intel_pentium_g3250_3.20ghz_socket_1150_3mb_l3_cache_retail_boxed_processor,121,6939,Intel_Pentium_G3250_3.2GHz__Box,2615,CPUs
16929,intel_core_i5_4690k_haswell_quad_core_3.5ghz_lga_1150_retail_desktop_processor_bx80646i54690k,121,6940,Intel_Core_i5-4690K 3.5GHz__Box,2615,CPUs
16930,core_i5_4690k_3.50ghz,3,6940,Intel_Core_i5-4690K 3.5GHz__Box,2615,CPUs
16931,intel_pentium_dual_core_g3240_3.10ghz_socket_1150_3mb_l3_cache_retail_boxed_processor,121,6941,Intel_Pentium_G3240_3.1GHz__Box,2615,CPUs
16932,intel_celeron_g1840_2.80ghz_socket_1150_2mb_l3_cache_retail_boxed_processor,121,6942,Intel_Celeron_G1840_2.8GHz__Box,2615,CPUs
16933,amd_athlon_x4_760k_black_edition_3.8ghz_socket_fm2_4mb_cache_with_fan_and_heatsink_retail_boxed_processor,121,6943,AMD_Athlon_X4_760K_3.8GHz_Box,2615,CPUs
16934,intel_pentium_dual_core_g3450_3.40ghz_socket_1150_3mb_l3_cache_inc_fan_heatsink_retail,121,6944,Intel_Pentium_G3450_3.4GHz__Box,2615,CPUs
16935,intel_pentium_g3440_dual_core_cpu_3.30_ghz_3_mb_cache_53_w_graphics_virtualization_technology_socket_1150,3,6945,Intel_Pentium_G3440_3.3GHz__Box,2615,CPUs
16936,intel_pentium_g3440_3.3_ghz_2_cores_2_threads_3_mb_cache_lga1150_socket_box,178,6945,Intel_Pentium_G3440_3.3GHz__Box,2615,CPUs
16937,intel_core_i3_4150_3.50ghz_socket_1150_3mb_l3_cache_retail_boxed_processor,121,6946,Intel_Core_i3-4150_3.5GHz__Box,2615,CPUs
16938,intel_core_i7_4790_3.60ghz_socket_1150_8mb_l3_cache_retail_boxed_processor_bx80646i74790,121,6947,Intel_Core_i7-4790_3.6GHz__Box,2615,CPUs
16939,intel_core_i3_4350_3.60ghz_socket_1150_4mb_l3_cache_retail_boxed_processor_bx80646i34350,121,6948,Intel_Core_i3-4350_3.6GHz__Box,2615,CPUs
16940,intel_core_i5_4690_3.50ghz_socket_1150_6mb_l3_cache_retail_boxed_processor_bx80646i54690,121,6949,Intel_Core_i5-4690_3.5GHz__Box,2615,CPUs
16941,intel_core_i5_4690_processor_6m_cache_3.5_ghz_upto_3.90_ghz_bx80646i54690,3,6949,Intel_Core_i5-4690_3.5GHz__Box,2615,CPUs
16942,intel_core_i7_4940mx_extreme_edition_processor_haswell,101,6950,Intel_Core_i7-4940MX_3.1GHz_Tray,2615,CPUs
16943,amd_a10_7850k_black_edition_3.7ghz_socket_fm2_apu_4mb_cache_retail_boxed_processor,121,6951,AMD_A10-Series_7850K_Radeon_R7_Series_3.7GHz_Box,2615,CPUs
16944,intel_xeon_e5_2680v2_processor_2.8_ghz_25_mb_l3,64,6952,Intel_Xeon_E5-2680_v2_2.8GHz_Tray,2615,CPUs
16945,intel_xeon_e5_2609v2_processor_2.5_ghz_10_mb_l3,64,6953,Intel_Xeon_E5-2609_v2_2.5GHz_Tray,2615,CPUs
16946,intel_xeon_e5_2630v2_2.6_ghz_6_core_12_threads_15_mb_cache_lga2011_socket_box,178,6956,Intel_Xeon_E5-2630_v2_2.60GHz__Box,2615,CPUs
16947,intel_ivy_bridge_6c_e5_2643v2_3.5g_25m_8gt/s_qpi,201,6957,Intel_Xeon_E5-2643V2_3.5GHz_Tray,2615,CPUs
16948,intel_xeon_e5_2630_v2_hexa_core_6_core_2.60_ghz_processor,79,6958,Intel_Xeon_E5-2630V2_2.6GHz_Tray,2615,CPUs
16949,intel_xeon_e5_1650v2_3.5ghz_lga2011_0_12mb_cache_tray_cpu,3,6959,Intel_Xeon_E5-1650V2_3.5GHz_Tray,2615,CPUs
16950,intel_xeon_e5_1650_3.5_ghz_6_core_12_threads_15_mb_cache_speicher_lga2011_socket_oem_cm8063501292204,36,6959,Intel_Xeon_E5-1650V2_3.5GHz_Tray,2615,CPUs
16951,intel_xeon_e_52650_v2_2.6ghz_tra_20_mb_cache_lga2011,17,6960,Intel_Xeon_E5-2650V2_2.6GHz_Tray,2615,CPUs
16952,intel_core_i7_4820k_ivy_bridge_e_3.7ghz_turbo_3.9ghz_lga_2011_130w_quad_core_desktop_processor_bx80633i74820k,121,6961,Intel_Core_i7-4820K_3.7GHz__Box,2615,CPUs
16953,intel_core_i3_4130t_2.90ghz_socket_1150_3mb_l3_cache_retail_boxed_processor_bx80646i34130t,121,6962,Intel_Core_i3-4130T_2.9GHz__Box,2615,CPUs
16954,intel_core_i7_4960x_ivy_bridge_e_3.6ghz_turbo_4ghz_lga_2011_130w_six_core_desktop_processor_bx80633i74960x,121,6963,Intel_Core_i7-4960X_3.6GHz__Box,2615,CPUs
16955,intel_pentium_dual_core_g3220_3.00ghz_socket_1150_3mb_cache_retail_boxed_processor,121,6964,Intel_Pentium_G3220_3GHz__Box,2615,CPUs
16956,intel_pentium_dual_core_g3420_3.20ghz_socket_1150_3mb_cache_retail_boxed_processor_inc_fan_heatsink,121,6965,Intel_Pentium_G3420_3.2GHz__Box,2615,CPUs
16957,intel_pentium_g3420_dual_core_cpu_retail_socket_1150_3.20ghz_3mb_54w_extended_memory_64_technology_execute_disable_bit,3,6965,Intel_Pentium_G3420_3.2GHz__Box,2615,CPUs
16958,intel_core_i3_4130_3.40ghz_socket_1150_3mb_cache_retail_boxed_processor_inc_fan_heatsink,121,6966,Intel_Core_i3-4130_3.4GHz__Box,2615,CPUs
16959,intel_core_i5_4440_3.10ghz_haswell_socket_1150_cpu_6mb_cache_retail_boxed_processor,121,6967,Intel_Core_i5-4440_3.1GHz__Box,2615,CPUs
16960,intel_core_i5_4440_quad_core_cpu_retail_socket_1150_3.10ghz_6mb_84w_extended_memory_64_technology_execute_disable_bit,3,6967,Intel_Core_i5-4440_3.1GHz__Box,2615,CPUs
16961,intel_pentium_dual_core_g3430_3.30ghz_socket_1150_3mb_cache_retail_boxed_processor_inc_fan_heatsink,121,6968,Intel_Pentium_G3430_3.3GHz__Box,2615,CPUs
16962,intel_xeon_e3_1270v3_cpu_3.5ghz_4_core_8_threads_8mb_cache_lga1150_socket_box,17,6969,Intel_Xeon_E3-1270_v3_3.5GHz__Box,2615,CPUs
16963,intel_core_i7_4900mq_2.80ghz_mobile_oem_processor_haswell,101,6970,Intel_Core_i7-4900MQ_2.8GHz_Tray,2615,CPUs
16964,amd_richland_a8_6600k_3.90ghz_4.20ghz_turbo_socket_fm2_quad_core_unlocked_fan_and_heatsink_retail_processor,121,6972,AMD_A8-6600K_3.9GHz__Box,2615,CPUs
16965,amd_richland_a10_6800k_4.10ghz_4.40ghz_turbo_socket_fm2_quad_core_unlocked_fan_and_heatsink_retail_processor,121,6973,AMD_A10-6800K_4.1GHz__Box,2615,CPUs
16966,amd_apu_a10_6700_65w_fm2_richland_core_quad_core_3.7ghz_amd_hd_8670d_retail_processor,121,6974,AMD_A10-6700_3.7GHz__Box,2615,CPUs
16967,amd_apu_a8_6500_4.1ghz_socket_fm2_4mb_cache_with_fan_and_heatsink_retail_processor,121,6975,AMD_A8-6500_3.5GHz__Box,2615,CPUs
16968,intel_core_i7_4770_3.40ghz_quad_core_haswell_socket_1150_cpu_8mb_cache_retail_boxed_processor,121,6976,Intel_Core_i7-4770_3.4GHz__Box,2615,CPUs
16969,intel_core_i5_4670k_3.40ghz_quad_core_haswell_socket_1150_cpu_6mb_cache_retail_boxed_processor,121,6977,Intel_Core_i5-4670K_3.4GHz__Box,2615,CPUs
16970,intel_core_i7_4770k_3.50ghz_quad_core_haswell_socket_1150_cpu_8mb_cache_retail_boxed_processor,121,6978,Intel_Core_i7-4770K_3.5GHz__Box,2615,CPUs
16971,intel_core_i5_4570_3.20ghz_quad_core_haswell_socket_1150_cpu_6mb_cache_retail_boxed_processor,121,6979,Intel_Core_i5-4570_3.2GHz__Box,2615,CPUs
16972,intel_core_i5_4570_quad_core_retail_cpu_socket_1150_3.20ghz_6mb_haswell_84w_intel_graphics_bx80646i54570_4th_generation_intel_core_turbo_boost_technology_2.0,3,6979,Intel_Core_i5-4570_3.2GHz__Box,2615,CPUs
16973,intel_core_i5_4670_3.40ghz_quad_core_haswell_socket_1150_cpu_6mb_cache_retail_boxed_processor,121,6980,Intel_Core_i5-4670_3.4GHz__Box,2615,CPUs
16974,intel_core_i5_4670_quad_core_retail_cpu_socket_1150_3.40ghz_6mb_haswell_84w_graphics_bx80646i54670_4th_generation_core_turbo_boost_technology_2.0,3,6980,Intel_Core_i5-4670_3.4GHz__Box,2615,CPUs
16975,intel_core_i7_4770s_3.10ghz_quad_core_haswell_socket_1150_cpu_8mb_cache_retail_boxed_processor,121,6981,Intel_Core_i7-4770S_3.1GHz__Box,2615,CPUs
16976,inte_core_i5_4570s_2.90ghz_quad_core_haswell_socket_1150_cpu_6mb_cache_retail_boxed_processor,121,6982,Intel_Core_i5-4570S_2.9__Box,2615,CPUs
16977,intel_core_i5_4430_3.00ghz_quad_core_haswell_socket_1150_cpu_6mb_cache_retail_boxed_processor,121,6983,Intel_Core_i5-4430_3GHz__Box,2615,CPUs
16978,amd_4344_opteron_processor_6_core,101,6984,AMD_Opteron_4334_3.1GHz_Tray,2615,CPUs
16979,intel_pentium_g2130_3.2ghz_socket_1155_ivy_bridge_3mb_cache_retail_boxed_dual_core_processor_with_fan_and_heatsink_retail_3yr_warr,121,6985,Intel_Pentium_G2130_3.2GHz_Box,2615,CPUs
16980,intel_bx80637g2130_pentium_g2130_dual_core_cpu_3.2ghz_processor_socket_1155_3mb_ivy_bridge_55w_intel_graphics_retail_enhanced_intel_speedstep_technology,3,6985,Intel_Pentium_G2130_3.2GHz_Box,2615,CPUs
16981,intel_celeron_g1620_2.70ghz_socket_1155_2mb_processor_retail_boxed_with_fan_and_heatsink_retail_3yr_warr,121,6986,Intel_Celeron_G1620_2.7GHz_Box,2615,CPUs
16982,intel_pentium_g2020_2.9ghz_55w_lga1155_retail_boxed_dual_core_processor_with_fan_and_heatsink_retail_3yr_warr_bx80637g2020,121,6987,Intel_Pentium_G2020_2.9GHz_Box,2615,CPUs
16983,amd_a10_6790k_4ghz_socket_fm2_4mb_l2_cache_with_fan_and_heatsink_retail_boxed_processor,121,6988,AMD_Athlon_II_X4_750K_3.4GHz__Box,2615,CPUs
16984,intel_core_i7_3970x_extreme_edition_3.50ghz_enthusiast_unlocked_six_core_socket_2011_15mb_cache_retail_boxed_processor_heatsink_not_supplied,121,6989,Intel_Core_i7-3970X_3.5GHz__Box,2615,CPUs
16985,amd_trinity_a8_5500_quad_core_3.20ghz_socket_fm2_4mb_l2_cache_graphics_directx_11_apu_gpu_fan_and_heatsink_retail_boxed_processor,121,6990,AMD_Quad-Core_A8-5500_3.2GHz__Box,2615,CPUs
16986,amd_trinity_a10_5700_quad_core_3.40ghz_socket_fm2_4mb_l2_cache_graphics_directx_11_apu_gpu_fan_and_heatsink_retail_boxed_processor,121,6991,AMD_Quad-Core_A10-5700_3.4GHz__Box,2615,CPUs
16987,amd_trinity_a4_5300_dual_core_3.40ghz_socket_fm2_1mb_l2_cache_graphics_directx_11_apu_gpu_fan_and_heatsink_retail_boxed_processor,121,6992,AMD_Dual-Core_A4-5300_3.4GHz__Box,2615,CPUs
16988,amd_trinity_a6_5400k_dual_core_3.60ghz_socket_fm2_1mb_l2_cache_graphics_directx_11_apu_gpu_fan_and_heatsink_retail_boxed_processor,121,6993,AMD_Dual-Core_A6-5400K_3.6GHz__Box,2615,CPUs
16989,amd_trinity_a10_5800k_quad_core_3.80ghz_socket_fm2_4mb_l2_cache_graphics_directx_11_apu_gpu_fan_and_heatsink_retail_boxed_processor,121,6994,AMD_Quad-Core_A10-5800K_3.8GHz__Box,2615,CPUs
16990,amd_trinity_a8_5600k_quad_core_3.60ghz_socket_fm2_4mb_l2_cache_graphics_directx_11_apu_gpu_fan_and_heatsink_retail_boxed_processor,121,6995,AMD_Quad-Core_A8-5600K_3.6GHz__Box,2615,CPUs
16991,intel_core_i5_3450s_2.8ghz_65w_quad_core_socket_1155_ivy_bridge_6mb_cache_retail_boxed_processor_with_fan_and_heatsink_retail_3yr_warr,121,6996,Intel_Core_i5-3450S_2.8GHz__Box,2615,CPUs
16992,intel_core_i3_2100_3.10ghz_3mb_cache_lga_1155_sandy_bridge_dual_core_processor_with_fan_and_heatsink_retail_boxed,121,6997,Intel_Core_i3-2100_3.1GHz__Box,2615,CPUs
16993,intel_core_i5_2600_3.4ghz_8mb_cache_lga_1155_sandy_bridge_quad_core_processor_with_fan_and_heatsink_retail_boxed,121,6998,Intel_Core_i7-2600_3.4GHz__Box,2615,CPUs
16994,intel_core_i3_3220_3.3_ghz_2_kerne_4_threads_3_mb_cache_speicher_lga1155_socket_oem_cm8063701137502,36,6999,Intel_Core_i3-3220_3.3GHz_Tray,2615,CPUs
16995,intel_core_i3_3240_3.40ghz_socket_1155_ivy_bridge_3mb_l3_cache_retail_boxed_dual_core_processor_with_fan_and_heatsink_retail_3yr_warr,121,7000,Intel_Core_i3-3240_3.4GHz__Box,2615,CPUs
16996,intel_core_i3_3240_processor_3m_cache_3.40_ghz_3.4ghz_3mb_smart_cache_box,45,7000,Intel_Core_i3-3240_3.4GHz__Box,2615,CPUs
16997,intel_core_i5_3330_3.00ghz_socket_1155_ivy_bridge_6mb_cache_retail_boxed_processor_with_fan_and_heatsink_3yr_warr,121,7001,Intel_Core_i5-3330_3.0GHz__Box,2615,CPUs
16998,apc_smart_ups_1500va_lcd_230v,5,7001,Intel_Core_i5-3330_3.0GHz__Box,2615,CPUs
16999,apc_smt1500i_smart_ups_1500va,30,7001,Intel_Core_i5-3330_3.0GHz__Box,2615,CPUs
17000,apc_smart_ups_1500va_lcd_230_v_smt1500i,99,7001,Intel_Core_i5-3330_3.0GHz__Box,2615,CPUs
17001,smart_ups_1500va_smt1500i,40,7001,Intel_Core_i5-3330_3.0GHz__Box,2615,CPUs
17002,intel_core_i7_extreme_edition_980x_3.33ghz_gulftown_extreme_edition_12mb_cache_socket_lga1366_oem,121,7002,Intel_Core_i7-980X_Extreme_3.33GHz__Box,2615,CPUs
17003,intel_core_i7_3770_3.4ghz_quad_core_socket_1155_8mb_cache_oem_processor_with_fan_and_heatsink,121,7003,Intel_Core_i7-3770_3.4GHz__Box,2615,CPUs
17004,intel_bx80637i73770_core_i7_3770_3.4_ghz_4_cores_8_threads_8_mb_cache_lga1155_socket_b,3,7003,Intel_Core_i7-3770_3.4GHz__Box,2615,CPUs
17005,hewlett_packard_enterprise_dl560_gen8_intel_xeon_e5_4610_2.4ghz/6_core/15mb/95w_2.4ghz_15mb_l3_processor,64,7004,HP_Intel_Xeon_E5-4610_2.4GHz_Tray,2615,CPUs
17006,hewlett_packard_enterprise_intel_xeon_e5_2680_2.7ghz_20mb_l3_processor,64,7005,HP_Intel_Xeon_E5-2680_2.7GHz_Tray,2615,CPUs
17007,intel_pentium_g640_processor_2.8_ghz_box_3_mb_smart_cache,14,7006,Intel_Pentium_G640_2.8Ghz_Box,2615,CPUs
17008,hewlett_packard_enterprise_dl380p_gen8_intel_xeon_e5_2630_fio_kit_2.3ghz_15mb_l3_processor,64,7007,HP_Intel_Xeon_E5-2630_2.3GHz_Tray,2615,CPUs
17009,hewlett_packard_enterprise_dl360p_gen8_intel_xeon_e5_2665_fio_kit_2.4ghz_20mb_l3_processor,64,7008,HP_Intel_Xeon_E5-2665_2.4GHz_Tray,2615,CPUs
17010,hewlett_packard_enterprise_dl360p_gen8_intel_xeon_e5_2603_fio_kit_1.8ghz_10mb_l3_processor,64,7011,HP_Intel_Xeon_E5-2603_1.8GHz_Tray,2615,CPUs
17011,hewlett_packard_enterprise_dl360p_gen8_intel_xeon_e5_2630_fio_kit_2.3ghz_15mb_l3_processor,64,7012,HP_Intel_Xeon_E5-2630_2.3GHz_Upgrade_Tray,2615,CPUs
17012,hewlett_packard_enterprise_660600_l21_2.5ghz_15mb_l3_processor,64,7013,HP_Intel_Xeon_E5-2640_2.5GHz_Upgrade_Tray,2615,CPUs
17013,hewlett_packard_enterprise_xeon_e5_2620_2ghz_15mb_l3_processor,64,7016,HP_Intel_Xeon_E5-2620_2GHz_Upgrade_Tray,2615,CPUs
17014,hewlett_packard_enterprise_dl360p_gen8_intel_xeon_e5_2620_fio_kit_2ghz_15mb_l3_processor,64,7017,HP_Intel_Xeon_E5-2620_2.0GHz_Tray,2615,CPUs
17015,hp_intel_xeon_e5_2640_hexa_core_6_core_2.50_ghz_processor_upgrade,73,7018,HP_Intel_Xeon_E5-2603_1.8GHz_Upgrade_Tray,2615,CPUs
17016,intel_core_i5_3470_3.20ghz_77w_quad_core_socket_1155_ivy_bridge_6mb_cache_retail_boxed_processor_with_fan_and_heatsink_retail_3yr_warr,121,7019,Intel_Core_i5_3470_3.2Ghz_Box,2615,CPUs
17017,intel_core_i5_3470_processor_3.20ghz_6mb_cache_socket_1155,3,7019,Intel_Core_i5_3470_3.2Ghz_Box,2615,CPUs
17018,ibm_intel_xeon_e5_2403_1.8ghz_10mb_l3_processor,66,7020,IBM_Intel_Xeon_E5-2403_1.8GHz_Upgrade_Tray,2615,CPUs
17019,intel_core_i5_3470s_2.90ghz_65w_quad_core_socket_1155_ivy_bridge_6mb_cache_retail_boxed_processor_with_fan_and_heatsink_retail_3yr_warr,121,7021,Intel_Core_i5_3470S_2.9Ghz_Box,2615,CPUs
17020,hp_amd_opteron_6272_processor_kit_for_dl385p_gen8_2.1ghz_16_core_64_bit_16mb_l3,17,7022,HP_AMD_Opteron_6272_2.1GHz_Upgrade_Tray,2615,CPUs
17021,hewlett_packard_enterprise_amd_opteron_6238_kit_2.6ghz_16mb_l3_processor,64,7023,HP_AMD_Opteron_6238_2.6GHz_Upgrade_Tray,2615,CPUs
17022,hewlett_packard_enterprise_opteron_6284_se_2.7ghz_16mb_l3_processor,64,7024,HP_AMD_Opteron_6284SE_2.7GHz_Upgrade_Tray,2615,CPUs
17023,hp_6234_amd_opteron_processor_kit_for_bl465c_gen8,17,7025,HP_AMD_Opteron_6234_2.4GHz_Upgrade_Tray,2615,CPUs
17024,hewlett_packard_enterprise_opteron_6278_2.4ghz_16mb_l3_processor,64,7026,HP_AMD_Opteron_6278_2.4GHz_Upgrade_Tray,2615,CPUs
17025,hewlett_packard_enterprise_amd_opteron_6278_kit_2.4ghz_16mb_l3_processor,64,7027,HP_AMD_Opteron_6278_2.4GHz_Upgrade_Tray,2615,CPUs
17026,hewlett_packard_enterprise_amd_opteron_6276_2.3ghz/16_core_2.3ghz_16mb_l3_processor,64,7029,HP_AMD_Opteron_6276_2.3GHz_Upgrade_Tray,2615,CPUs
17027,hewlett_packard_enterprise_opteron_6238_2.6ghz_16mb_l3_processor,64,7030,HP_AMD_Opteron_6238_2.6GHz_Upgrade_Tray,2615,CPUs
17028,hewlett_packard_enterprise_dl380e_gen8_intel_xeon_e5_2420,14,7033,HP_Intel_Xeon_E5-2420_1.9GHz_Upgrade_Tray,2615,CPUs
17029,hewlett_packard_enterprise_dl380e_gen8_intel_xeon_e5_2420,66,7033,HP_Intel_Xeon_E5-2420_1.9GHz_Upgrade_Tray,2615,CPUs
17030,hewlett_packard_enterprise_intel_xeon_e5_2420_kit_1.9ghz_15mb_l3,14,7034,HP_Intel_Xeon_E5-2420_1.9GHz_Upgrade_Tray,2615,CPUs
17031,hewlett_packard_enterprise_intel_xeon_e5_2420_kit_1.9ghz_15mb_l3,66,7034,HP_Intel_Xeon_E5-2420_1.9GHz_Upgrade_Tray,2615,CPUs
17032,hewlett_packard_enterprise_dl360e_gen8_intel_xeon_e5_2420,14,7035,HP_Intel_Xeon_E5-2420_1.9GHz_Upgrade_Tray,2615,CPUs
17033,hewlett_packard_enterprise_dl360e_gen8_intel_xeon_e5_2420,66,7035,HP_Intel_Xeon_E5-2420_1.9GHz_Upgrade_Tray,2615,CPUs
17034,intel_pentium_g640_processor_2.8_ghz_3_mb_l3,14,7037,Intel_Pentium_G640_2.8GHz_Tray,2615,CPUs
17035,hpe_proliant_bl460c_gen8_e5_2640_2.50ghz_sff_server,4,7038,HP_Intel_Xeon_E5-2609_2.4GHz_Upgrade_Tray,2615,CPUs
17036,packard_bell_7047460100_lithium_ion_li_ion_4400mah_11.1v_rechargeable_battery,45,7039,HP_Intel_Xeon_E5-2620_2.0GHz_Upgrade_Tray,2615,CPUs
17037,hewlett_packard_enterprise_xeon_e5_2665_2.4ghz_20mb_l3_processor,64,7041,HP_Intel_Xeon_E5-2665_2.4GHz_upgrade_Tray,2615,CPUs
17038,hewlett_packard_enterprise_intel_xeon_e5_2670_2.6ghz_20mb_l3_processor,64,7042,HP_Intel_Xeon_E5-2670_2.6GHz_Upgrade_Tray,2615,CPUs
17039,hewlett_packard_enterprise_dl360p_gen8_intel_xeon_e5_2640_fio_kit_2.5ghz_15mb_l3_processor,64,7043,HP_Intel_Xeon_E5-2640_2.5GHz_Upgrade_Tray,2615,CPUs
17040,hewlett_packard_enterprise_intel_xeon_e5_2630l_2ghz_15mb_l3_processor,64,7044,HP_Intel_Xeon_E5-2630L_2.0GHz_Upgrade_Tray,2615,CPUs
17041,hewlett_packard_enterprise_intel_xeon_e5_2620_2ghz_15mb_l3_processor,64,7045,HP_Intel_Xeon_E5-2620_2.0GHz_Upgrade_Tray,2615,CPUs
17042,ibm_xeon_e5_2403_4c_1.8ghz_1.8ghz_10mb_l3_processor,66,7046,IBM_Intel_Xeon_E5-2403_1.8GHz_Upgrade_Tray,2615,CPUs
17043,intel_xeon_processor_e5_2407_10m_cache_2.20_ghz_6.40_gt/s_qpi_2.2ghz_10mb_l3,64,7047,Intel_Xeon_E5-2407_2.2GHz_Tray,2615,CPUs
17044,hewlett_packard_enterprise_dl380p_gen8_intel_xeon_e5_2643_fio_kit,14,7048,HP_Intel_Xeon_E5-2643_3.3GHz_Upgrade_Tray,2615,CPUs
17045,hewlett_packard_enterprise_dl380p_gen8_intel_xeon_e5_2643_fio_kit,66,7048,HP_Intel_Xeon_E5-2643_3.3GHz_Upgrade_Tray,2615,CPUs
17046,intel_xeon_processor_e5_2403_10m_cache_1.80_ghz_6.40_gt/s_qpi_1.8ghz_10mb,64,7050,Intel_Xeon_E5-2403_1.8GHz_Tray,2615,CPUs
17047,intel_xeon_e5_2407_processor_2.2_ghz_box_10_mb_smart_cache,14,7051,Intel_Xeon_E5-2407_2.2GHz__Box,2615,CPUs
17048,intel_xeon_e5_2407_processor_2.2_ghz_box_10_mb_smart_cache,64,7051,Intel_Xeon_E5-2407_2.2GHz__Box,2615,CPUs
17049,intel_xeon_e5_2407_processor_2.2_ghz_box_10_mb_smart_cache,66,7051,Intel_Xeon_E5-2407_2.2GHz__Box,2615,CPUs
17050,intel_xeon_e5_2403_processor_1.8_ghz_box_10_mb_smart_cache,14,7052,Intel_Xeon_E5-2403_1.8GHz__Box,2615,CPUs
17051,intel_xeon_e5_2403_processor_1.8_ghz_box_10_mb_smart_cache,64,7052,Intel_Xeon_E5-2403_1.8GHz__Box,2615,CPUs
17052,intel_xeon_e5_2403_processor_1.8_ghz_box_10_mb_smart_cache,66,7052,Intel_Xeon_E5-2403_1.8GHz__Box,2615,CPUs
17053,hewlett_packard_enterprise_dl380p_gen8_intel_xeon_e5_2620_fio_kit_2ghz_15mb_l3_processor,64,7054,HP_Intel_Xeon_E5-2620_2.0GHz_Upgrade_Tray,2615,CPUs
17054,hp_intel_xeon_e5504_2ghz_4mb_l3_processor,14,7055,HP_Intel_Xeon_E5504_2.0GHz_Upgrade_Tray,2615,CPUs
17055,hewlett_packard_enterprise_dl360p_gen8_intel_xeon_e5_2670_fio_kit_2.6ghz_20mb_l3_processor,64,7056,HP_Intel_Xeon_E5-2670_2.6GHz_Upgrade_Tray,2615,CPUs
17056,intel_core_i5_3570k_3.4ghz_77w_quad_core_socket_1155_ivy_bridge_6mb_cache_retail_boxed_processor_with_fan_and_heatsink_retail_3yr_warr,121,7057,Intel_Core_i5_3570K_3.4Ghz_Box,2615,CPUs
